issn,eissn,journal_name,jif_2024,jif_quartile
02673231,14603705,EUROPEAN JOURNAL OF COMMUNICATION,2.9,Q1
01672789,18728022,PHYSICA D-NONLINEAR PHENOMENA,2.9,Q1
01461672,15527433,PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN,2.9,Q2
07487983,15322157,EJSO,2.9,Q1
08445621,17057051,Canadian Journal of Nursing Research,2.9,Q1
08878013,10982825,JOURNAL OF CLINICAL LABORATORY ANALYSIS,2.9,Q2
1354523X,16010825,ORAL DISEASES,2.9,Q1
18632653,18632661,Brain Structure & Function,2.9,Q1
24694452,24694460,Annals of the American Association of Geographers,2.9,Q1
10777229,1878187X,COGNITIVE AND BEHAVIORAL PRACTICE,2.9,Q1
02692155,14770873,CLINICAL REHABILITATION,2.9,Q1
00124486,15732622,DOCUMENTA OPHTHALMOLOGICA,2.9,Q1
10748407,1552549X,Journal of Family Nursing,2.9,Q1
00218812,15253163,JOURNAL OF ANIMAL SCIENCE,2.9,Q1
07244983,14338726,WORLD JOURNAL OF UROLOGY,2.9,Q2
10732322,15400514,SHOCK,2.9,Q1
01607715,15733521,JOURNAL OF BEHAVIORAL MEDICINE,2.9,Q1
00189448,15579654,IEEE TRANSACTIONS ON INFORMATION THEORY,2.9,Q1
00327786,2570950X,PRESLIA,2.9,Q2
03054179,18791409,BURNS,2.9,Q1
26666235,26666235,Journal of Migration and Health,2.9,Q2
00940143,1558318X,UROLOGIC CLINICS OF NORTH AMERICA,2.9,Q2
15509389,15509397,Journal of Clinical Sleep Medicine,2.9,Q2
13402838,17561663,DNA RESEARCH,2.9,Q2
14682702,14682710,JOURNAL OF ECONOMIC GEOGRAPHY,2.9,Q1
07224028,14320975,CORAL REEFS,2.9,Q1
13548565,17487382,Convergence-The International Journal of Research into New Media Technologies,2.9,Q1
14338319,14338319,PERSPECTIVES IN PLANT ECOLOGY EVOLUTION AND SYSTEMATICS,2.9,Q2
00368504,20477163,SCIENCE PROGRESS,2.9,Q2
21905444,21905444,European Physical Journal Plus,2.9,Q2
20937911,20937997,Safety and Health at Work,2.9,Q2
01728172,1437160X,RHEUMATOLOGY INTERNATIONAL,2.9,Q2
00219584,19381328,JOURNAL OF CHEMICAL EDUCATION,2.9,Q1
19114745,19114745,Comparative Cognition & Behavior Reviews,2.9,Q1
10580476,15733475,Journal of Family and Economic Issues,2.9,Q1
01660462,18792308,REGIONAL SCIENCE AND URBAN ECONOMICS,2.9,Q1
20411006,20411014,Molecular Oral Microbiology,2.9,Q1
09276505,18732852,ASTROPARTICLE PHYSICS,2.9,Q2
16744918,17596831,Journal of Systematics and Evolution,2.9,Q2
03010511,18736246,BIOLOGICAL PSYCHOLOGY,2.9,Q1
00295981,10970207,INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN ENGINEERING,2.9,Q1
00312983,1591951X,PATHOLOGICA,2.9,Q2
24113336,25419404,Journal of Mining Institute,2.9,Q1
15272737,15346285,Current Urology Reports,2.9,Q2
16641078,16641078,Frontiers in Psychology,2.9,Q1
15707873,15729184,Journal of Grid Computing,2.9,Q2
0899823X,15596834,Infection Control & Hospital Epidemiology,2.9,Q2
13406868,18804233,Breast Cancer,2.9,Q1
07418329,18736823,ALCOHOL,2.9,Q2
18155669,18155669,Journal of Contemporary Accounting & Economics,2.9,Q1
24699926,24699934,PHYSICAL REVIEW A,2.9,Q2
22110348,22110356,Multiple Sclerosis and Related Disorders,2.9,Q2
20545703,20545703,Royal Society Open Science,2.9,Q2
0732118X,18733522,NEW IDEAS IN PSYCHOLOGY,2.9,Q1
13851101,18731414,JOURNAL OF SEA RESEARCH,2.9,Q1
10833668,15602281,JOURNAL OF BIOMEDICAL OPTICS,2.9,Q2
00371106,19433573,BULLETIN OF THE SEISMOLOGICAL SOCIETY OF AMERICA,2.9,Q2
27727246,27727246,Drug and Alcohol Dependence Reports,2.9,Q2
14635003,14635011,OCEAN MODELLING,2.9,Q1
00220507,14716372,JOURNAL OF ECONOMIC HISTORY,2.9,Q1
23760540,23761032,Journal of Managed Care & Specialty Pharmacy,2.9,Q2
0301486X,15730832,MYCOPATHOLOGIA,2.9,Q2
01677055,14678659,COMPUTER GRAPHICS FORUM,2.9,Q2
08960267,15736792,BRAIN TOPOGRAPHY,2.9,Q2
01782789,14322315,VISUAL COMPUTER,2.9,Q2
03784274,18793169,TOXICOLOGY LETTERS,2.9,Q2
22107789,22107789,Pregnancy Hypertension-An International Journal of Womens Cardiovascular Health,2.9,Q1
13501925,13652982,NEUROGASTROENTEROLOGY AND MOTILITY,2.9,Q2
24153435,24153443,Mining of Mineral Deposits,2.9,Q1
10473211,14602199,CEREBRAL CORTEX,2.9,Q2
02721732,19374143,IEEE MICRO,2.9,Q2
02536102,15729494,COMMUNICATIONS IN THEORETICAL PHYSICS,2.9,Q2
20595891,20595905,VINE Journal of Information and Knowledge Management Systems,2.9,Q1
02767333,15206041,ORGANOMETALLICS,2.9,Q1
11236337,1128045X,Techniques in Coloproctology,2.9,Q1
21508925,21508925,Ecosphere,2.9,Q2
14710358,14710366,Journal of Agrarian Change,2.9,Q1
13478613,13478648,Journal of Pharmacological Sciences,2.9,Q2
13510126,13652850,Journal of Psychiatric and Mental Health Nursing,2.9,Q1
01650378,18727603,JOURNAL OF REPRODUCTIVE IMMUNOLOGY,2.9,Q2
21986576,21986584,Rheumatology and Therapy,2.9,Q2
24681113,24681113,Computational Toxicology,2.9,Q2
11786302,11786302,Environmental Health Insights,2.9,Q2
07338619,15579875,NEUROLOGIC CLINICS,2.9,Q2
00316768,14322013,PFLUGERS ARCHIV-EUROPEAN JOURNAL OF PHYSIOLOGY,2.9,Q2
17455057,17455065,Womens Health,2.9,Q1
01433334,14602180,CARCINOGENESIS,2.9,Q2
07318898,21626537,JOURNAL OF ENVIRONMENTAL PATHOLOGY TOXICOLOGY AND ONCOLOGY,2.9,Q2
17439760,17439779,Journal of Positive Psychology,2.9,Q1
26622424,26622416,Adversity and Resilience Science,2.9,Q1
01741551,1432086X,CARDIOVASCULAR AND INTERVENTIONAL RADIOLOGY,2.9,Q2
03081079,15635104,INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,2.9,Q2
15227227,15227219,INFANT AND CHILD DEVELOPMENT,2.9,Q2
09405429,14325233,ACTA DIABETOLOGICA,2.9,Q3
0889857X,15583163,RHEUMATIC DISEASE CLINICS OF NORTH AMERICA,2.9,Q2
15401960,15401979,MIS Quarterly Executive,2.9,Q1
00218502,18791964,JOURNAL OF AEROSOL SCIENCE,2.9,Q2
13814338,15737020,JOURNAL OF ECONOMIC GROWTH,2.9,Q1
14735903,1747762X,International Journal of Agricultural Sustainability,2.9,Q1
00092819,16115864,Geochemistry,2.9,Q2
21966311,2196632X,Earth Surface Dynamics,2.9,Q2
10686967,25756222,Quality Management Journal,2.9,Q2
10511482,2152050X,HOUSING POLICY DEBATE,2.9,Q1
20967071,20973101,China CDC Weekly,2.9,Q2
00937711,14321211,IMMUNOGENETICS,2.9,Q2
1525755X,15257541,JOURNAL OF HYDROMETEOROLOGY,2.9,Q2
26672421,26672421,IBRO Neuroscience Reports,2.9,Q2
01918141,18731201,JOURNAL OF STRUCTURAL GEOLOGY,2.9,Q2
21866953,21863342,Bioscience of Microbiota Food and Health,2.9,Q3
16625153,,Frontiers in Behavioral Neuroscience,2.9,Q1
01425242,13652494,GRASS AND FORAGE SCIENCE,2.9,Q1
08950172,15457222,JOURNAL OF NEUROPSYCHIATRY AND CLINICAL NEUROSCIENCES,2.9,Q2
16643828,16645502,CardioRenal Medicine,2.9,Q2
15748936,2212392X,Current Bioinformatics,2.9,Q2
18635407,16134796,Endangered Species Research,2.9,Q1
1470269X,14731150,PHARMACOGENOMICS JOURNAL,2.9,Q2
2297055X,2297055X,Frontiers in Cardiovascular Medicine,2.9,Q2
26665018,26665018,Heart Rhythm O2,2.9,Q2
17386055,22337660,Laboratory Animal Research,2.9,Q1
20959184,20959230,Frontiers of Information Technology & Electronic Engineering,2.9,Q2
01969781,18735169,PEPTIDES,2.9,Q2
15249557,15374513,JOURNAL OF IMMUNOTHERAPY,2.9,Q2
00223980,19401019,JOURNAL OF PSYCHOLOGY,2.9,Q1
10871357,15288935,JOURNAL OF MANUFACTURING SCIENCE AND ENGINEERING-TRANSACTIONS OF THE ASME,2.9,Q2
19322259,19322267,Journal of Cancer Survivorship,2.9,Q1
1385951X,15737667,Information Technology & Management,2.9,Q1
16625145,16625145,Frontiers in Integrative Neuroscience,2.9,Q1
1355008X,15590100,ENDOCRINE,2.9,Q3
00359009,1477870X,QUARTERLY JOURNAL OF THE ROYAL METEOROLOGICAL SOCIETY,2.9,Q2
08839441,15578615,JOURNAL OF CRITICAL CARE,2.9,Q2
20459912,20459912,Medical Gas Research,2.9,Q2
08856087,10991085,HYDROLOGICAL PROCESSES,2.9,Q2
00034266,22133941,ANNALES D ENDOCRINOLOGIE,2.9,Q3
21566976,21566976,American Journal of Cancer Research,2.9,Q2
19361955,19361955,ACM Journal of Data and Information Quality,2.9,Q2
13684973,14723263,SEXUALLY TRANSMITTED INFECTIONS,2.9,Q2
15700844,22104968,Semantic Web,2.9,Q2
25238906,25238914,Journal of Membrane Computing,2.9,Q2
08916152,15210480,EXPERIMENTAL HEAT TRANSFER,2.9,Q2
24723452,24723452,ACS Earth and Space Chemistry,2.9,Q2
08856125,15730565,MACHINE LEARNING,2.9,Q2
00088749,10902163,CELLULAR IMMUNOLOGY,2.9,Q3
23311975,23311975,Cogent Business & Management,2.9,Q2
20544774,20544774,BMJ Open Gastroenterology,2.9,Q2
09696016,14753995,International Transactions in Operational Research,2.9,Q2
14639076,14639084,PHYSICAL CHEMISTRY CHEMICAL PHYSICS,2.9,Q2
00332720,15736709,PSYCHIATRIC QUARTERLY,2.9,Q2
10253890,16078888,STRESS-THE INTERNATIONAL JOURNAL ON THE BIOLOGY OF STRESS,2.9,Q1
21568316,21568324,Tourism Planning & Development,2.9,Q2
20932340,20926448,Infection and Chemotherapy,2.9,Q2
19348835,17588561,International Journal of Organizational Analysis,2.9,Q2
22654224,22654224,Manufacturing Review,2.9,Q3
11209879,11791985,High Blood Pressure & Cardiovascular Prevention,2.9,Q2
21996687,21996679,Urban Rail Transit,2.9,Q2
2190572X,21905738,3 Biotech,2.9,Q2
00222631,14321424,JOURNAL OF MEMBRANE BIOLOGY,2.9,Q2
21699380,21699402,JOURNAL OF GEOPHYSICAL RESEARCH-SPACE PHYSICS,2.9,Q2
02673037,14661810,HOUSING STUDIES,2.9,Q1
17565901,1756591X,Metallomics,2.9,Q3
2378962X,23789638,ACM Transactions on Cyber-Physical Systems,2.9,Q3
02780070,19374151,IEEE TRANSACTIONS ON COMPUTER-AIDED DESIGN OF INTEGRATED CIRCUITS AND SYSTEMS,2.9,Q2
13891723,13474421,JOURNAL OF BIOSCIENCE AND BIOENGINEERING,2.9,Q2
10715762,10292470,FREE RADICAL RESEARCH,2.9,Q3
03009483,15023885,BOREAS,2.9,Q2
16128850,16128869,Plasma Processes and Polymers,2.9,Q1
15397734,15397742,MECHANICS BASED DESIGN OF STRUCTURES AND MACHINES,2.9,Q2
02506807,14219697,ANNALS OF NUTRITION AND METABOLISM,2.9,Q3
19373341,1937335X,Tissue Engineering Part A,2.9,Q3
18448135,20652445,Annals of Forest Research,2.9,Q1
10252495,17359244,International Journal of Engineering,2.9,Q2
18744672,18744702,Current Molecular Pharmacology,2.9,Q2
23833572,23833866,GLOBAL JOURNAL OF ENVIRONMENTAL SCIENCE AND MANAGEMENT-GJESM,2.9,Q3
14345021,14347636,GRANULAR MATTER,2.9,Q2
21926611,2192662X,International Journal of Multimedia Information Retrieval,2.9,Q2
25891529,25891529,Materialia,2.9,Q3
18739318,18739326,Air Quality Atmosphere and Health,2.9,Q3
2193567X,21914281,ARABIAN JOURNAL FOR SCIENCE AND ENGINEERING,2.9,Q2
1420326X,14230070,INDOOR AND BUILT ENVIRONMENT,2.9,Q2
15986446,20054092,INTERNATIONAL JOURNAL OF CONTROL AUTOMATION AND SYSTEMS,2.9,Q2
17572223,17572231,International Journal of Innovation Science,2.9,Q2
26627655,26627663,Systems Microbiology and Biomanufacturing,2.9,Q2
13869477,18731759,PHYSICA E-LOW-DIMENSIONAL SYSTEMS & NANOSTRUCTURES,2.9,Q2
01469428,17454557,JOURNAL OF FOOD QUALITY,2.9,Q2
23636203,23636211,Modeling Earth Systems and Environment,2.9,Q3
00015970,16196937,ACTA MECHANICA,2.9,Q2
08842914,20445326,JOURNAL OF MATERIALS RESEARCH,2.9,Q3
25157620,25157620,Environmental Research Communications,2.9,Q3
01458876,17454530,JOURNAL OF FOOD PROCESS ENGINEERING,2.9,Q2
0368492X,17587883,KYBERNETES,2.9,Q2
20417136,20417136,Pastoralism-Research Policy and Practice,2.9,Q3
17521416,17521424,IET Renewable Power Generation,2.9,Q2
1932104X,19321031,Biofuels Bioproducts & Biorefining-Biofpr,2.9,Q2
26940884,26940884,"IEEE Open Journal of Ultrasonics, Ferroelectrics, and Frequency Control",2.9,Q1
21514798,2151562X,Special Topics & Reviews in Porous Media-An International Journal,2.9,Q2
15707385,15737349,Journal of International Entrepreneurship,2.9,Q2
26580845,26582430,Central European Management Journal,2.9,Q2
21827796,21827788,IJISPM-International Journal of Information Systems and Project Management,2.9,Q2
10656251,15317048,CURRENT OPINION IN HEMATOLOGY,2.9,Q2
08830185,15635244,INTERNATIONAL REVIEWS OF IMMUNOLOGY,2.9,Q3
14729792,1873281X,Tuberculosis,2.9,Q2
0195928X,15729567,INTERNATIONAL JOURNAL OF THERMOPHYSICS,2.9,Q2
0929189X,15734897,APPLIED COMPOSITE MATERIALS,2.9,Q3
15694410,15694429,Photonics and Nanostructures-Fundamentals and Applications,2.9,Q2
15233847,15343146,Current Infectious Disease Reports,2.9,Q2
11786973,11786973,Infection and Drug Resistance,2.9,Q2
2351812X,2351812X,Moroccan Journal of Chemistry,2.9,Q2
26292742,26292742,Analysis & Sensing,2.9,Q2
10515658,15206831,Remediation-The Journal of Environmental Cleanup Costs Technologies & Techniques,2.9,Q3
26330407,26330407,Immunometabolism,2.9,Q3
15206106,15205207,JOURNAL OF PHYSICAL CHEMISTRY B,2.9,Q3
0302766X,14320878,CELL AND TISSUE RESEARCH,2.9,Q3
16879724,16879732,Applied Computational Intelligence and Soft Computing,2.9,Q2
22968016,22968016,Frontiers in Materials,2.9,Q3
08939659,18735452,Applied Mathematics Letters,2.8,Q1
1782348X,,Constructivist Foundations,2.8,
10725369,15737764,JOURNAL OF ARCHAEOLOGICAL METHOD AND THEORY,2.8,Q1
21680930,21680949,Cambridge Journal of Mathematics,2.8,Q1
15216896,18781608,Best Practice & Research-Clinical Anaesthesiology,2.8,Q1
00380407,19398573,SOCIOLOGY OF EDUCATION,2.8,Q1
09500782,17477581,Language and Education,2.8,Q1
00244082,10963642,ZOOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,2.8,Q1
29502861,29502853,Spanish Journal of Psychiatry and Mental Health,2.8,Q2
00370746,13653091,SEDIMENTOLOGY,2.8,Q1
03038300,15730921,SOCIAL INDICATORS RESEARCH,2.8,Q1
03616878,,JOURNAL OF HEALTH POLITICS POLICY AND LAW,2.8,Q1
00318108,15581470,PHILOSOPHICAL REVIEW,2.8,
03063968,17413125,RACE & CLASS,2.8,Q1
20737904,20737904,Knowledge Management & E-Learning-An International Journal,2.8,Q1
24448729,24448729,Education in the Knowledge Society,2.8,Q1
16485831,23358971,Informatics in Education,2.8,Q1
09243453,17445124,SCHOOL EFFECTIVENESS AND SCHOOL IMPROVEMENT,2.8,Q1
18762859,18762867,Academic Pediatrics,2.8,Q1
16005767,16005767,JOURNAL OF APPLIED CRYSTALLOGRAPHY,2.8,Q1
00323217,14679248,POLITICAL STUDIES,2.8,Q1
1744165X,18780946,Seminars in Fetal & Neonatal Medicine,2.8,Q1
0022474X,18791212,JOURNAL OF STORED PRODUCTS RESEARCH,2.8,Q1
17464358,17464358,International Breastfeeding Journal,2.8,Q1
03043797,14695898,European Journal of Engineering Education,2.8,Q1
01471767,18737552,International Journal of Intercultural Relations,2.8,Q1
01427164,14691817,APPLIED PSYCHOLINGUISTICS,2.8,Q1
01960202,15384667,EAR AND HEARING,2.8,Q1
02562928,18785174,EUROPEAN JOURNAL OF PSYCHOLOGY OF EDUCATION,2.8,Q2
2469990X,2469990X,Physical Review Fluids,2.8,Q2
25151991,25152009,BMJ Sexual & Reproductive Health,2.8,Q1
0364216X,14325241,AESTHETIC PLASTIC SURGERY,2.8,Q1
23326492,23326506,Sociology of Race and Ethnicity,2.8,Q1
00396109,15583171,SURGICAL CLINICS OF NORTH AMERICA,2.8,Q1
15517411,19348150,Research in Social & Administrative Pharmacy,2.8,Q2
23475625,23496673,Asia-Pacific Journal of Oncology Nursing,2.8,Q1
0965206X,18764746,Journal of Tissue Viability,2.8,Q1
10626050,1938162X,Journal of Athletic Training,2.8,Q1
00084182,17153360,CANADIAN JOURNAL OF OPHTHALMOLOGY-JOURNAL CANADIEN D OPHTALMOLOGIE,2.8,Q1
15309576,15579271,Public Performance & Management Review,2.8,Q2
1067151X,19405480,JOURNAL OF THE AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS,2.8,Q1
24712566,24712574,ACM Transactions on Privacy and Security,2.8,Q2
00063444,14643510,BIOMETRIKA,2.8,Q1
01602896,18737935,INTELLIGENCE,2.8,Q1
08927790,1557900X,JOURNAL OF ENDOUROLOGY,2.8,Q2
00257079,15371948,MEDICAL CARE,2.8,Q2
1755375X,17553768,ACTA OPHTHALMOLOGICA,2.8,Q1
11877863,1573322X,JOURNAL OF AGRICULTURAL & ENVIRONMENTAL ETHICS,2.8,Q1
00011452,1533385X,AIAA JOURNAL,2.8,Q1
00100277,18737838,Cognition,2.8,Q1
18686974,18686982,Journal of Hepato-Biliary-Pancreatic Sciences,2.8,Q1
09312250,1439037X,JOURNAL OF AGRONOMY AND CROP SCIENCE,2.8,Q1
10690727,15524590,JOURNAL OF CAREER ASSESSMENT,2.8,Q2
16717694,16717694,Chinese Optics Letters,2.8,Q2
2161783X,21617856,Games for Health Journal,2.8,Q1
01623257,15733432,JOURNAL OF AUTISM AND DEVELOPMENTAL DISORDERS,2.8,Q2
08906238,18731708,REPRODUCTIVE TOXICOLOGY,2.8,Q2
0268540X,14678322,Anthropology Today,2.8,Q1
15434303,15434311,Language Assessment Quarterly,2.8,Q1
10996362,15307972,JOURNAL OF SANDWICH STRUCTURES & MATERIALS,2.8,Q2
16405544,18997562,Journal of Human Kinetics,2.8,Q1
18743919,18767737,Journal of Proteomics,2.8,Q2
0010485X,14365057,COMPUTING,2.8,Q2
07416261,17562171,RAND JOURNAL OF ECONOMICS,2.8,Q1
17596653,17596653,Genome Biology and Evolution,2.8,Q2
15249220,1939151X,Psychology of Men & Masculinities,2.8,Q2
19341482,19341563,PM&R,2.8,Q1
24055255,24055263,Osteoporosis and Sarcopenia,2.8,Q1
09580670,1469445X,EXPERIMENTAL PHYSIOLOGY,2.8,Q2
19958692,19958692,Journal of Eye Movement Research,2.8,Q1
00220221,15525422,JOURNAL OF CROSS-CULTURAL PSYCHOLOGY,2.8,Q2
00978493,18737684,COMPUTERS & GRAPHICS-UK,2.8,Q2
00110000,15523861,COUNSELING PSYCHOLOGIST,2.8,Q2
03759393,18271596,Minerva Anestesiologica,2.8,Q1
10788174,15322831,Radiography,2.8,Q2
21712069,19899246,Revista Iberoamericana de Psicologia y Salud,2.8,Q1
18333672,18393527,Journal of Management & Organization,2.8,Q2
10428275,10428275,OCEANOGRAPHY,2.8,Q2
14362228,14362236,MARINE BIOTECHNOLOGY,2.8,Q1
07315090,15333884,JOURNAL OF GUIDANCE CONTROL AND DYNAMICS,2.8,Q1
10769307,10991158,INTERNATIONAL JOURNAL OF FINANCE & ECONOMICS,2.8,Q2
03076938,13652230,CLINICAL AND EXPERIMENTAL DERMATOLOGY,2.8,Q2
02780380,15587991,AUDITING-A JOURNAL OF PRACTICE & THEORY,2.8,Q2
00283835,14230194,NEUROENDOCRINOLOGY,2.8,Q3
13403478,18803873,Journal of Atherosclerosis and Thrombosis,2.8,Q2
10945539,,PULMONARY PHARMACOLOGY & THERAPEUTICS,2.8,Q2
10096124,15597067,Journal of Systems Science & Complexity,2.8,Q1
21674795,21674809,Communication & Sport,2.8,Q1
08856230,10991166,INTERNATIONAL JOURNAL OF GERIATRIC PSYCHIATRY,2.8,Q1
09354964,14322250,THEORETICAL AND COMPUTATIONAL FLUID DYNAMICS,2.8,Q2
1749799X,1749799X,Journal of Orthopaedic Surgery and Research,2.8,Q1
21964378,21964386,Computational Particle Mechanics,2.8,Q1
00485772,14698986,PSYCHOPHYSIOLOGY,2.8,Q1
13672630,13672630,NEW JOURNAL OF PHYSICS,2.8,Q2
08873585,10970134,PROTEINS-STRUCTURE FUNCTION AND BIOINFORMATICS,2.8,Q2
14712466,14712466,BMC Pulmonary Medicine,2.8,Q2
02731177,18791948,ADVANCES IN SPACE RESEARCH,2.8,Q1
25901710,25901710,Toxicon-X,2.8,Q2
14673584,17429692,Tourism and Hospitality Research,2.8,Q2
00093084,18732941,CHEMISTRY AND PHYSICS OF LIPIDS,2.8,Q2
11244909,15901262,Eating and Weight Disorders-Studies on Anorexia Bulimia and Obesity,2.8,Q2
07703198,14349949,CLINICAL RHEUMATOLOGY,2.8,Q2
22888101,22888586,Maxillofacial Plastic and Reconstructive Surgery,2.8,Q1
14346001,1434601X,EUROPEAN PHYSICAL JOURNAL A,2.8,Q2
08998418,10970088,INTERNATIONAL JOURNAL OF CLIMATOLOGY,2.8,Q3
10452257,10982264,GENES CHROMOSOMES & CANCER,2.8,Q2
05135796,19762437,YONSEI MEDICAL JOURNAL,2.8,Q1
03064522,18737544,NEUROSCIENCE,2.8,Q3
08920362,18729738,NEUROTOXICOLOGY AND TERATOLOGY,2.8,Q2
05503213,18731562,NUCLEAR PHYSICS B,2.8,Q2
17528054,17528062,CTS-Clinical and Translational Science,2.8,Q2
22286497,22286497,Health Promotion Perspectives,2.8,Q2
02883635,18827055,NEW GENERATION COMPUTING,2.8,Q2
10591311,15322688,SEIZURE-EUROPEAN JOURNAL OF EPILEPSY,2.8,Q2
21678421,21679223,Amyotrophic Lateral Sclerosis and Frontotemporal Degeneration,2.8,Q2
17404754,17404762,European Management Review,2.8,Q2
26670119,26670119,Fish and Shellfish Immunology Reports,2.8,Q1
00221090,17566916,JOURNAL OF FINANCIAL AND QUANTITATIVE ANALYSIS,2.8,Q1
18623522,18623514,Archives of Osteoporosis,2.8,Q1
19481985,19481993,Asian American Journal of Psychology,2.8,Q1
03616274,15505030,HEALTH CARE MANAGEMENT REVIEW,2.8,Q2
1567567X,15738744,JOURNAL OF PHARMACOKINETICS AND PHARMACODYNAMICS,2.8,Q2
19406940,19406959,International Journal of Sport Policy and Politics,2.8,Q2
26945746,26945746,Stroke-Vascular and Interventional Neurology,2.8,Q2
02686902,17587735,Managerial Auditing Journal,2.8,Q2
20905920,20905920,Journal of Genetic Engineering and Biotechnology,2.8,Q3
15700232,1873376X,JOURNAL OF CHROMATOGRAPHY B-ANALYTICAL TECHNOLOGIES IN THE BIOMEDICAL AND LIFE SCIENCES,2.8,Q2
20533624,20533624,Open Heart,2.8,Q2
01519638,22145451,ANNALES DE DERMATOLOGIE ET DE VENEREOLOGIE,2.8,Q2
19367406,19367414,ACM Transactions on Reconfigurable Technology and Systems,2.8,Q2
20406223,20406231,Therapeutic Advances in Chronic Disease,2.8,Q2
17561477,17561485,Interventional Cardiology-Reviews Research Resources,2.8,Q2
16642295,16642295,Frontiers in Neurology,2.8,Q2
14368730,15222624,JOURNAL OF PLANT NUTRITION AND SOIL SCIENCE,2.8,Q1
26662450,26662450,Cerebral Circulation-Cognition and Behavior,2.8,Q2
00218936,15289036,JOURNAL OF APPLIED MECHANICS-TRANSACTIONS OF THE ASME,2.8,Q2
21974284,21974284,Progress in Earth and Planetary Science,2.8,Q2
16159306,16159314,JOURNAL OF SEPARATION SCIENCE,2.8,Q2
16060997,20721315,JOURNAL OF HEALTH POPULATION AND NUTRITION,2.8,Q2
10429670,15457230,ACADEMIC PSYCHIATRY,2.8,Q1
18695450,18695469,Social Network Analysis and Mining,2.8,Q2
09608966,18732364,NEUROMUSCULAR DISORDERS,2.8,Q2
18666280,18666299,Environmental Earth Sciences,2.8,Q2
22145524,22145532,Life Sciences in Space Research,2.8,Q2
11795735,11795735,Journal of Central Nervous System Disease,2.8,Q2
00199567,10985522,INFECTION AND IMMUNITY,2.8,Q2
00325481,19419260,POSTGRADUATE MEDICINE,2.8,Q1
0260437X,10991263,JOURNAL OF APPLIED TOXICOLOGY,2.8,Q2
13419625,14377772,International Journal of Clinical Oncology,2.8,Q2
17590817,17590825,Journal of Islamic Accounting and Business Research,2.8,Q2
10956670,10990461,JOURNAL OF BIOCHEMICAL AND MOLECULAR TOXICOLOGY,2.8,Q2
14394227,14397633,CHEMBIOCHEM,2.8,Q3
09537325,14653990,TECHNOLOGY ANALYSIS & STRATEGIC MANAGEMENT,2.8,Q2
20521847,20521847,BMC Sports Science Medicine and Rehabilitation,2.8,Q1
20933134,20933371,Journal of Analytical Science and Technology,2.8,Q2
00017701,15729532,GENERAL RELATIVITY AND GRAVITATION,2.8,Q2
13549839,14696711,Local Environment,2.8,Q1
10895639,15205215,JOURNAL OF PHYSICAL CHEMISTRY A,2.8,Q2
10742484,19404034,JOURNAL OF CARDIOVASCULAR PHARMACOLOGY AND THERAPEUTICS,2.8,Q2
15347354,1552695X,INTEGRATIVE CANCER THERAPIES,2.8,Q2
24734276,24734276,JCO Clinical Cancer Informatics,2.8,Q2
08684952,18228844,INFORMATICA,2.8,Q1
01652478,18790542,IMMUNOLOGY LETTERS,2.8,Q3
10705287,15316971,CURRENT OPINION IN PULMONARY MEDICINE,2.8,Q2
2005940X,20934939,Journal of Movement Disorders,2.8,Q2
15472450,15472442,Journal of Intelligent Transportation Systems,2.8,Q2
03770257,18732631,JOURNAL OF NON-NEWTONIAN FLUID MECHANICS,2.8,Q2
16625218,16625218,Frontiers in Neurorobotics,2.8,Q3
02179792,17936578,INTERNATIONAL JOURNAL OF MODERN PHYSICS B,2.8,Q1
20957505,2095977X,Frontiers of Agricultural Science and Engineering,2.8,Q1
14705931,1741301X,Marketing Theory,2.8,Q3
13572725,18785875,INTERNATIONAL JOURNAL OF BIOCHEMISTRY & CELL BIOLOGY,2.8,Q3
